airlines
name,country
Kyiv,25-02-2020 23:43:10,05-04-2020 23:03:10,77
Wasinghton,04-04-2018 06:14:22,31-03-2021 15:34:13,30
Lviv,11-04-2021 14:15:44,28-03-2018 06:04:20,83
Gdansk,10-05-2018 16:06:15,11-07-2018 07:50:34,55
LA,08-09-2019 16:10:16,27-01-2018 01:29:39,9
Kyiv,03-02-2020 10:16:39,26-12-2018 07:46:38,39
LA,20-02-2021 05:13:03,21-04-2021 06:08:46,13
LA,21-04-2021 18:33:07,26-02-2020 17:29:32,6
Kyiv,21-02-2019 14:54:42,08-09-2020 01:31:42,3
Wasinghton,25-06-2018 20:21:03,07-02-2019 21:15:48,81
Lviv,04-08-2019 17:35:32,04-10-2018 06:30:33,57
Warsaw,12-04-2021 20:37:45,11-02-2020 03:30:53,57
Lviv,01-05-2019 02:23:55,20-06-2020 08:59:10,69
Wasinghton,28-01-2020 00:26:20,15-10-2019 07:08:21,22
Gdansk,24-08-2020 01:26:32,15-02-2018 03:58:14,93
Paris,27-08-2018 11:03:37,08-02-2021 05:26:26,83
Kharkiv,29-06-2018 06:24:38,11-03-2018 23:55:36,35
LA,14-03-2021 20:36:32,23-06-2019 05:52:05,72
Kyiv,15-03-2021 19:38:13,19-01-2019 09:58:53,76
Kyiv,29-07-2018 07:39:08,25-10-2020 18:43:38,68
London,09-01-2019 06:52:56,25-06-2019 17:06:40,50
Kharkiv,06-06-2018 09:53:17,08-04-2019 06:05:21,63
New-York,09-08-2018 22:27:03,19-03-2021 03:49:40,58
Kharkiv,15-11-2020 12:46:31,24-07-2020 23:32:56,25
Gdansk,25-11-2019 08:31:30,11-11-2019 07:52:35,59
Paris,19-02-2020 02:07:49,11-10-2020 00:57:01,30
Gdansk,21-09-2018 04:33:32,01-05-2019 05:04:59,97
Paris,17-05-2020 01:22:53,09-09-2019 10:25:35,19
Kharkiv,04-07-2020 00:00:33,14-09-2019 14:03:10,9
London,26-02-2021 15:20:49,02-12-2018 14:47:28,49
Paris,16-11-2018 03:09:25,02-04-2021 18:50:50,72
London,27-02-2018 02:04:16,11-12-2018 12:20:19,19
Paris,01-11-2019 13:54:26,03-12-2020 10:07:30,97
Kyiv,19-05-2019 00:58:01,09-08-2020 19:10:15,52
Paris,27-03-2020 09:35:39,01-07-2018 03:11:47,17
Kyiv,04-08-2018 19:47:06,29-09-2020 11:04:32,66
London,07-10-2019 06:51:58,30-11-2018 09:46:55,11
London,21-09-2019 15:36:52,07-02-2020 07:35:40,5
Gdansk,28-03-2018 11:13:08,24-04-2019 21:46:57,89
Kyiv,12-11-2018 11:18:07,02-06-2019 19:51:13,23
Warsaw,30-01-2021 19:23:34,29-07-2019 09:57:29,62
Paris,07-04-2018 03:44:26,29-01-2021 12:42:48,21
Warsaw,13-05-2019 16:18:31,24-06-2020 17:58:05,80
London,19-07-2018 21:52:34,14-07-2020 06:45:40,22
Warsaw,06-04-2019 19:07:32,20-01-2019 13:01:32,87
Paris,24-08-2019 13:21:58,19-02-2019 22:59:36,67
Warsaw,14-05-2018 15:40:56,12-02-2020 17:02:57,72
Gdansk,07-04-2020 02:50:05,14-02-2021 18:53:59,85
Kharkiv,07-02-2020 05:36:01,19-05-2019 08:25:44,21
Lviv,08-06-2019 02:25:11,23-08-2018 00:46:02,60
Gdansk,27-04-2019 15:16:38,24-05-2019 21:53:11,2
London,13-08-2019 19:21:27,11-09-2020 04:16:31,85
Paris,30-05-2020 22:48:22,06-02-2021 19:05:51,94
Kharkiv,24-06-2019 21:20:37,27-04-2018 04:04:24,64
New-York,09-04-2018 09:24:55,07-06-2020 14:07:13,41
Gdansk,13-04-2020 08:58:04,27-08-2019 03:35:54,39
Paris,02-11-2020 08:14:33,25-01-2018 06:18:59,41
London,07-01-2020 06:42:35,14-09-2019 02:18:50,26
London,12-06-2019 02:13:41,21-08-2020 23:16:31,89
Paris,28-04-2019 02:59:18,24-03-2019 18:44:45,33
Wasinghton,03-11-2020 14:01:29,17-02-2019 20:59:11,61
Gdansk,20-05-2019 05:33:10,04-09-2018 00:47:17,43
Kharkiv,21-05-2018 08:04:04,01-10-2018 17:26:37,55
Kyiv,08-05-2018 23:35:38,21-02-2021 08:59:39,51
Gdansk,04-03-2018 07:20:46,24-04-2018 14:05:22,40
Wasinghton,18-01-2020 04:19:50,25-01-2020 06:26:34,27
Lviv,05-11-2020 12:21:57,17-02-2020 23:45:41,42
LA,21-08-2019 08:05:10,25-08-2020 01:36:26,54
Paris,09-07-2019 00:47:16,22-04-2019 11:20:04,67
LA,24-08-2020 17:13:01,12-09-2019 07:40:41,85
Wasinghton,17-06-2018 00:53:21,08-05-2020 09:10:36,54
Paris,06-10-2018 15:59:25,09-03-2020 17:52:44,95
Lviv,30-05-2018 08:08:06,03-06-2018 05:06:50,94
London,08-11-2018 23:52:52,16-01-2021 07:35:21,83
Lviv,24-09-2020 19:54:29,08-11-2018 22:00:35,100
Kharkiv,04-01-2021 23:12:23,15-08-2019 07:40:22,94
Warsaw,07-01-2021 22:32:00,25-09-2020 05:02:02,48
Kharkiv,07-10-2019 07:06:45,09-03-2018 20:55:23,73
Gdansk,17-05-2020 20:35:25,26-04-2018 09:25:06,40
London,06-06-2018 19:00:29,07-04-2020 14:30:18,92
Wasinghton,11-02-2019 18:51:18,23-12-2018 00:35:18,63
Kharkiv,15-08-2020 01:39:53,29-06-2019 13:32:17,69
LA,13-04-2018 19:07:15,11-09-2018 06:56:55,73
London,27-01-2018 18:16:33,06-12-2018 23:08:59,51
LA,08-01-2019 06:45:17,16-08-2019 20:10:43,34
Kharkiv,13-11-2020 22:51:34,16-03-2020 19:25:14,34
Wasinghton,16-11-2019 20:27:00,10-11-2019 23:01:15,20
Kyiv,26-09-2020 16:03:27,22-10-2020 20:17:33,95
Paris,19-12-2019 11:27:24,23-02-2020 08:51:08,15
Kharkiv,26-08-2019 08:18:56,16-01-2018 11:55:55,7
London,13-02-2019 08:30:37,09-04-2020 09:10:26,33
Wasinghton,27-11-2020 11:40:53,22-03-2018 13:53:23,47
Warsaw,29-06-2019 21:44:03,05-11-2020 19:22:36,63
Lviv,14-09-2020 02:48:44,21-06-2020 08:27:35,93
Lviv,13-11-2019 05:16:04,08-10-2018 02:17:11,66
Warsaw,28-01-2021 15:22:16,06-09-2020 04:47:54,33
Wasinghton,16-10-2020 13:28:57,18-04-2019 20:06:37,62
New-York,20-09-2020 06:25:28,21-07-2018 17:33:36,2
LA,11-06-2019 01:19:42,18-09-2020 13:37:38,11
New-York,25-10-2019 03:24:23,09-01-2018 00:15:50,95
Warsaw,19-12-2018 01:39:04,03-08-2019 12:51:12,81
New-York,09-04-2019 01:26:11,01-11-2019 02:19:46,58
Lviv,19-12-2020 03:57:08,10-01-2021 00:46:16,66
Paris,18-11-2018 02:41:24,21-01-2018 14:40:03,10
LA,01-03-2021 05:30:32,21-04-2020 10:54:17,29
New-York,20-11-2020 14:41:54,21-08-2020 19:39:16,20
New-York,17-01-2020 01:04:43,08-06-2019 12:18:25,60
Warsaw,31-10-2020 04:37:14,19-02-2019 13:45:19,8
LA,22-01-2021 23:54:24,27-04-2018 00:07:10,69
Lviv,02-12-2019 19:14:43,20-08-2018 08:11:49,92
Paris,24-04-2019 06:18:59,22-06-2018 08:26:03,42
London,22-12-2020 17:26:09,17-01-2020 03:53:42,18
Paris,01-09-2020 10:34:10,06-08-2020 01:02:54,70
London,14-05-2019 05:02:39,31-01-2020 08:03:03,89
Paris,01-04-2018 10:51:20,25-01-2021 18:50:21,13
LA,30-01-2021 02:25:58,07-09-2019 19:56:13,97
Warsaw,21-06-2020 01:43:09,02-05-2019 00:23:23,55
New-York,21-05-2018 22:36:47,14-06-2019 19:07:14,15
Paris,31-08-2019 18:16:49,15-03-2020 23:38:02,94
LA,20-01-2021 16:53:58,04-12-2018 04:36:18,27
Paris,08-08-2018 11:46:35,04-02-2020 11:01:45,15
Gdansk,04-06-2020 21:01:07,04-12-2018 17:58:20,1
Lviv,06-02-2018 03:25:57,04-08-2019 23:52:12,23
Paris,14-12-2020 17:39:49,22-10-2018 19:48:15,50
LA,02-07-2018 05:31:53,11-02-2018 09:14:41,92
Lviv,21-01-2018 13:54:30,17-03-2019 20:49:21,61
Wasinghton,29-12-2018 19:48:25,24-11-2020 23:15:17,83
New-York,12-11-2019 17:08:09,10-09-2019 21:17:24,70
Kyiv,08-02-2020 05:23:31,27-05-2018 18:34:18,63
Wasinghton,03-07-2018 17:43:18,24-12-2019 02:12:31,15
Wasinghton,15-06-2020 11:50:48,19-12-2020 14:47:41,86
LA,22-08-2019 06:17:39,07-07-2019 16:40:31,95
Wasinghton,17-06-2020 18:47:39,13-03-2021 02:11:54,52
London,17-03-2018 22:04:27,26-10-2018 02:26:01,34
Kharkiv,11-04-2018 21:05:18,10-08-2019 15:12:08,43
Gdansk,23-04-2020 22:08:57,22-08-2020 20:13:50,35
Lviv,07-01-2021 07:32:42,14-11-2019 23:02:01,84
Kharkiv,10-02-2021 03:21:50,19-05-2020 18:43:29,74
Gdansk,29-12-2018 09:08:07,21-09-2018 16:38:33,4
Wasinghton,05-08-2020 00:20:44,16-01-2020 22:08:53,33
London,30-04-2020 15:25:07,03-07-2020 17:11:09,36
London,22-11-2019 20:59:20,07-08-2019 03:58:54,53
LA,20-05-2018 12:51:13,28-04-2020 04:48:17,78
Warsaw,04-05-2019 04:45:45,10-09-2020 02:41:38,99
Kyiv,02-12-2018 23:38:48,02-03-2018 00:47:20,10
Warsaw,19-03-2020 23:54:13,16-02-2018 00:42:17,11
Gdansk,15-02-2018 06:16:42,10-11-2018 19:01:00,47
Kyiv,26-11-2020 13:50:41,10-10-2020 07:55:17,75
Kyiv,01-03-2018 21:50:39,30-12-2020 08:39:32,50
London,04-12-2018 01:59:36,03-08-2019 01:25:26,83
Wasinghton,25-08-2019 14:49:34,22-06-2018 13:48:42,77
London,30-01-2019 01:15:02,21-08-2018 07:16:19,39
Paris,13-08-2018 23:47:13,18-10-2018 15:52:01,47
Kharkiv,31-08-2019 23:47:45,17-03-2018 02:17:09,55
Warsaw,05-06-2019 00:26:30,25-01-2019 20:08:43,75
Paris,21-06-2020 19:34:38,25-06-2020 16:08:13,60
London,04-11-2019 00:24:06,08-02-2018 21:16:21,21
Gdansk,31-10-2019 00:50:16,29-04-2020 13:22:40,18
London,11-07-2020 05:37:41,19-08-2020 05:25:28,99
Kharkiv,10-07-2020 06:11:03,20-12-2020 21:55:59,23
Warsaw,26-06-2018 05:40:24,21-04-2020 23:53:17,16
Kharkiv,05-09-2018 01:08:53,02-03-2019 16:55:18,65
Kyiv,19-11-2020 22:14:00,17-02-2021 15:07:23,29
Kyiv,14-07-2018 10:56:40,09-11-2020 14:49:31,25
London,13-10-2018 23:08:49,07-07-2018 03:37:06,11
New-York,09-11-2020 11:11:25,12-06-2020 03:09:06,17
London,14-01-2021 17:37:16,15-08-2020 15:10:54,99
Paris,26-04-2019 09:16:31,26-04-2019 01:09:54,68
LA,11-05-2018 19:16:57,23-08-2020 00:01:57,36
Kyiv,24-10-2018 01:13:17,04-06-2019 05:21:12,79
Lviv,07-09-2020 10:41:11,11-02-2019 01:09:27,77
Paris,30-12-2020 02:39:03,10-03-2021 21:50:42,30
Kyiv,10-09-2018 23:32:31,15-02-2018 14:13:25,81
Wasinghton,23-06-2018 08:46:59,16-11-2019 04:46:22,27
Lviv,20-09-2018 14:52:04,07-09-2018 21:02:54,11
Kyiv,15-12-2019 04:27:49,29-04-2019 12:24:25,44
Lviv,09-06-2019 16:34:47,03-08-2018 09:34:52,5
Kharkiv,12-06-2018 16:35:25,03-12-2020 11:40:23,92
LA,11-04-2019 12:09:52,08-07-2018 16:00:21,81
Warsaw,05-10-2019 17:39:23,26-02-2021 17:29:01,16
New-York,17-05-2020 23:49:36,18-06-2020 07:05:35,35
Kharkiv,01-08-2018 03:56:37,31-12-2019 00:35:01,9
Paris,02-11-2018 05:56:47,14-12-2018 11:09:43,10
London,17-11-2018 23:31:55,27-07-2019 07:31:24,25
Kyiv,27-03-2020 13:29:14,02-11-2018 08:31:57,50
Lviv,01-11-2019 19:16:59,17-08-2018 17:23:46,33
Paris,18-04-2018 23:44:14,21-06-2020 03:44:55,67
Paris,17-02-2020 21:23:35,03-12-2019 02:44:42,72
Gdansk,03-05-2018 13:43:47,19-11-2018 16:04:50,72
Wasinghton,06-07-2018 12:09:29,20-03-2020 15:46:14,31
Kharkiv,22-02-2020 00:17:44,06-07-2020 16:42:06,12
Kharkiv,31-10-2018 06:05:24,21-09-2020 18:12:59,38
LA,15-06-2018 14:26:57,09-09-2019 12:14:25,55
New-York,12-03-2020 10:04:29,30-04-2020 06:30:42,3
LA,22-12-2020 06:04:58,25-02-2018 15:13:16,17
LA,11-01-2018 08:57:08,27-03-2018 04:46:45,44
Lviv,17-10-2020 07:08:08,29-01-2021 06:56:17,25
Gdansk,27-04-2019 10:43:39,11-07-2019 09:13:12,33
Lviv,29-09-2020 02:55:30,22-04-2019 03:28:09,14
Wasinghton,18-01-2018 13:41:21,27-10-2020 00:29:44,84
Lviv,25-02-2019 12:35:56,16-06-2020 11:26:19,56
Kharkiv,03-09-2019 13:23:25,02-08-2019 08:24:17,18
LA,07-01-2019 13:53:34,09-10-2019 03:01:38,42
Wasinghton,30-11-2020 19:15:52,29-11-2019 15:40:11,52
Lviv,18-03-2020 16:24:31,04-07-2018 16:14:45,10
Gdansk,17-02-2020 21:44:14,06-09-2019 08:14:13,33
Paris,23-03-2019 18:58:34,14-09-2018 21:57:49,46
London,21-06-2020 19:07:10,23-06-2018 01:40:56,45
Warsaw,29-06-2018 23:36:43,29-04-2020 19:25:21,39
LA,17-11-2019 19:32:30,21-02-2019 08:29:24,58
New-York,27-08-2018 00:08:52,15-05-2019 10:03:38,17
Kyiv,13-10-2019 20:35:09,02-12-2019 11:49:14,51
London,18-11-2018 10:05:10,28-01-2018 07:36:32,94
Lviv,06-09-2020 04:07:03,04-07-2020 09:34:28,84
London,08-06-2018 18:35:54,24-06-2018 00:41:35,57
Kharkiv,19-02-2018 08:46:27,03-10-2018 07:51:18,87
Kharkiv,09-03-2020 18:01:20,19-05-2020 17:38:43,25
Warsaw,20-09-2020 22:03:03,05-01-2019 17:56:41,57
Wasinghton,28-04-2020 23:20:35,20-10-2019 03:36:03,98
LA,01-11-2020 07:36:51,21-09-2020 12:47:12,3
Kharkiv,05-05-2018 18:56:08,10-11-2020 16:09:47,3
London,10-03-2019 23:18:11,15-10-2019 12:01:02,1
London,04-11-2020 23:34:13,01-05-2019 19:29:55,64
LA,29-01-2018 19:56:49,14-12-2019 01:48:03,74
New-York,13-09-2019 11:02:20,19-10-2019 08:30:15,13
Paris,19-07-2019 15:31:37,09-09-2019 11:44:10,49
Paris,09-08-2020 21:35:33,13-07-2020 04:22:14,1
Paris,20-05-2019 11:11:07,08-01-2019 02:46:35,30
Lviv,19-11-2018 01:12:56,04-01-2020 16:38:20,80
Wasinghton,13-06-2020 06:56:00,01-06-2019 03:53:38,51
Wasinghton,17-03-2020 01:14:51,02-06-2020 06:17:59,89
Wasinghton,31-03-2020 07:56:42,28-06-2018 07:57:13,58
Gdansk,18-01-2018 08:13:20,02-09-2020 15:09:22,70
Wasinghton,17-05-2018 20:12:07,02-03-2019 19:37:07,55
New-York,24-12-2020 23:02:47,07-04-2020 08:45:53,44
Gdansk,06-11-2019 09:08:42,04-04-2018 00:13:32,66
New-York,24-11-2020 13:10:20,21-05-2018 06:24:46,36
Warsaw,15-06-2018 17:10:37,10-09-2020 04:58:10,46
Lviv,24-01-2018 14:55:44,27-04-2019 07:10:32,3
LA,16-11-2020 12:15:20,26-12-2020 01:20:23,66
Lviv,04-04-2019 04:54:51,31-03-2018 00:06:00,27
Wasinghton,02-10-2020 10:07:00,23-12-2020 19:51:31,59
Warsaw,17-03-2018 21:02:49,26-11-2020 19:35:41,16
Kharkiv,09-12-2019 23:50:48,26-08-2019 12:15:11,86
Gdansk,08-09-2018 11:58:51,26-10-2018 06:08:08,5
LA,08-02-2019 18:17:46,07-12-2019 01:46:03,9
London,14-11-2018 02:33:58,30-12-2020 14:20:27,70
LA,26-10-2019 18:23:27,01-09-2020 13:18:55,56
Lviv,12-10-2019 19:17:53,07-12-2018 16:36:46,27
Gdansk,09-02-2020 16:25:16,11-09-2019 21:54:38,75
Warsaw,04-05-2018 14:08:36,04-12-2019 15:17:58,92
Wasinghton,21-10-2018 20:09:03,27-01-2021 17:43:19,28
Gdansk,14-01-2020 00:36:16,09-01-2021 09:42:55,53
Lviv,28-03-2020 23:13:39,11-02-2019 03:11:50,48
Lviv,08-01-2018 05:13:54,14-10-2020 18:57:52,78
Paris,12-01-2018 00:00:12,22-10-2019 14:13:56,10
New-York,22-05-2020 09:22:39,06-12-2019 10:20:05,34
Kyiv,11-02-2019 20:23:03,04-03-2020 05:42:57,92
Warsaw,05-02-2018 19:37:21,19-10-2019 12:20:10,6
Wasinghton,06-05-2020 08:21:16,01-07-2018 18:45:15,59
New-York,03-04-2020 10:13:58,07-05-2018 16:14:55,67
New-York,19-03-2018 01:59:21,24-11-2018 12:10:16,54
Kharkiv,10-09-2020 17:40:19,03-09-2019 04:51:26,97
New-York,22-10-2019 19:24:21,15-09-2018 06:48:17,4
Kyiv,15-04-2020 17:30:54,30-01-2020 08:35:53,76
Kharkiv,24-08-2020 19:02:27,27-03-2020 21:24:26,14
London,09-05-2018 13:29:07,02-01-2020 02:47:19,7
Gdansk,21-09-2019 18:24:29,11-10-2019 16:19:30,91
Wasinghton,05-08-2020 07:30:09,20-08-2020 12:18:04,53
LA,09-02-2018 06:04:16,20-11-2020 06:39:43,17
Warsaw,30-05-2018 21:32:10,03-09-2018 22:26:46,99
Kyiv,27-12-2019 15:13:57,15-03-2021 03:22:00,64
London,31-08-2020 03:51:39,27-04-2019 07:19:09,84
Wasinghton,14-07-2018 05:04:57,17-02-2021 02:35:52,68
Wasinghton,21-04-2018 04:00:42,20-01-2019 13:32:32,17
Lviv,12-04-2021 15:36:49,05-03-2018 02:11:43,3
Warsaw,07-07-2018 14:54:48,12-09-2020 00:11:59,64
Kharkiv,08-04-2019 20:34:30,06-07-2019 00:51:20,85
New-York,14-11-2020 05:32:08,26-07-2019 01:04:38,51
Paris,05-05-2019 02:57:01,24-01-2020 18:11:23,1
Paris,06-08-2018 00:54:16,30-07-2020 07:38:54,32
Gdansk,11-01-2018 22:53:28,10-09-2019 23:23:47,64
Kyiv,12-10-2020 13:53:51,08-04-2021 09:03:13,19
Warsaw,05-11-2019 00:18:55,02-10-2019 08:46:24,40
New-York,04-03-2019 07:40:01,11-02-2019 18:06:44,29
Wasinghton,25-05-2018 05:44:18,19-10-2020 18:56:32,69
Lviv,07-01-2021 02:08:41,28-05-2020 22:19:27,81
Warsaw,05-02-2021 21:07:58,29-10-2019 10:51:53,6
Kyiv,01-08-2019 02:25:35,30-08-2018 07:55:09,88
Gdansk,06-10-2018 01:31:42,18-06-2018 16:00:28,84
Lviv,28-04-2020 09:53:12,03-09-2019 05:39:00,57
Paris,08-08-2018 03:40:44,04-02-2021 09:35:38,78
Kharkiv,13-10-2018 12:55:08,22-07-2019 10:58:26,42
Lviv,29-02-2020 14:00:44,15-05-2018 01:43:50,43
Kharkiv,11-03-2021 08:34:06,29-12-2018 06:49:43,10
Wasinghton,17-06-2019 09:32:38,08-04-2018 14:42:44,72
Wasinghton,06-06-2020 00:40:42,10-11-2019 18:27:46,58
Warsaw,05-04-2019 09:24:59,03-03-2019 21:13:08,78
Kharkiv,26-05-2019 08:05:38,03-10-2019 21:51:57,89
Kharkiv,22-10-2020 22:03:59,08-08-2018 21:48:35,28
LA,21-10-2019 04:51:46,16-01-2019 15:06:25,40
Warsaw,03-04-2021 23:37:48,27-09-2019 23:50:01,48
Wasinghton,17-08-2019 14:59:08,05-05-2018 04:01:07,24
New-York,13-02-2019 03:10:33,08-03-2021 08:19:25,92
Kharkiv,31-07-2020 23:14:00,14-12-2019 11:49:35,22
Lviv,11-05-2018 18:18:25,04-06-2018 12:48:22,79
Paris,13-07-2018 10:38:55,17-06-2020 11:22:00,42
Lviv,24-10-2018 06:35:42,09-02-2020 03:29:21,27
London,16-06-2018 20:37:42,25-02-2020 11:55:48,1
Kyiv,13-03-2018 17:44:26,14-02-2021 03:52:22,31
Paris,01-10-2020 01:08:16,09-05-2018 06:30:44,62
London,13-10-2020 22:53:06,01-01-2018 18:12:39,79
New-York,12-12-2020 09:47:38,05-12-2020 03:36:26,31
LA,24-07-2019 14:35:40,07-05-2019 15:55:16,58
Gdansk,03-10-2020 12:42:02,20-03-2021 01:29:24,43
Kharkiv,08-01-2021 12:20:57,04-06-2019 19:06:08,96
Paris,19-12-2019 16:23:14,17-12-2018 21:42:02,51
LA,25-07-2018 11:50:01,24-03-2020 21:36:44,29
London,30-05-2019 02:27:08,24-10-2019 15:20:13,86
Kyiv,01-08-2018 14:03:04,31-08-2018 12:13:23,84
Lviv,04-07-2018 19:45:03,14-09-2019 02:42:44,41
LA,06-03-2020 15:07:25,18-08-2020 21:07:10,64
Kharkiv,29-04-2019 22:07:28,16-02-2020 19:36:45,43
Lviv,17-05-2019 23:03:30,04-05-2019 03:35:33,24
New-York,03-09-2020 10:51:15,17-09-2020 00:07:33,92
New-York,09-12-2020 01:13:19,22-04-2020 03:01:56,65
Warsaw,10-11-2020 10:53:20,15-08-2020 06:05:34,54
Kyiv,31-10-2019 07:42:53,04-11-2020 02:16:54,69
New-York,22-03-2018 16:38:15,17-02-2018 21:42:21,65
Warsaw,07-01-2021 22:17:39,17-01-2019 12:09:38,50
Kyiv,13-04-2021 14:12:54,22-02-2018 18:58:53,97
Warsaw,04-04-2020 14:06:23,19-07-2019 01:08:32,37
Warsaw,31-12-2018 19:13:34,28-04-2020 19:25:55,83
Gdansk,23-11-2020 08:31:22,24-10-2020 16:47:03,63
LA,25-10-2018 16:45:10,06-04-2018 15:32:10,68
Warsaw,10-05-2020 08:35:30,03-02-2021 03:53:19,77
Kyiv,11-11-2018 22:20:08,30-05-2018 13:41:36,55
London,09-03-2019 08:36:56,26-09-2019 10:27:50,1
New-York,28-04-2018 09:09:20,30-06-2019 20:24:51,73
Wasinghton,24-04-2019 05:51:40,15-04-2019 20:29:41,79
Warsaw,28-05-2018 05:12:06,04-03-2018 03:16:59,19
Warsaw,08-09-2020 17:33:25,20-06-2019 13:16:11,50
Kyiv,20-06-2019 17:57:24,30-11-2018 11:22:09,53
Warsaw,27-02-2019 19:56:10,19-03-2019 19:14:35,99
Gdansk,23-11-2019 05:35:34,24-07-2019 03:04:43,20
New-York,03-08-2020 08:21:02,21-01-2020 18:23:32,37
New-York,04-05-2018 09:16:51,11-12-2020 18:15:07,64
Paris,05-06-2018 04:13:23,14-01-2020 02:18:21,63
Warsaw,16-06-2019 07:43:09,13-02-2019 21:53:40,33
Lviv,26-06-2019 21:11:03,31-07-2018 20:24:07,16
New-York,31-03-2019 14:37:00,03-12-2019 09:43:52,26
Lviv,05-04-2021 21:49:27,06-09-2018 03:26:19,93
New-York,03-01-2019 13:15:45,28-02-2021 18:44:19,71
Gdansk,18-03-2018 21:12:38,16-06-2020 05:24:14,45
Kyiv,09-01-2019 00:05:09,09-02-2020 09:24:41,38
LA,17-01-2020 21:26:56,16-09-2020 22:07:04,70
Wasinghton,01-12-2018 10:05:57,22-11-2019 02:48:26,70
Warsaw,27-03-2021 10:16:22,18-02-2018 17:35:43,40
London,10-06-2018 07:58:53,25-09-2019 02:52:49,34
Kyiv,13-10-2019 15:31:40,18-06-2020 11:00:29,24
Warsaw,05-12-2020 03:19:02,14-05-2018 18:55:58,1
Kyiv,23-01-2019 07:22:51,16-04-2021 13:23:59,43
London,26-01-2018 02:38:40,18-05-2019 23:17:21,56
London,23-01-2021 13:11:47,22-01-2019 07:45:50,86
Kharkiv,14-06-2018 21:32:13,23-03-2020 06:17:20,72
Lviv,04-02-2020 04:12:37,04-05-2020 00:21:44,79
Wasinghton,15-03-2019 11:09:34,20-06-2020 03:51:56,36
Paris,04-01-2019 15:04:39,12-07-2020 11:04:51,46
New-York,08-04-2019 15:56:19,15-05-2019 09:38:34,61
Kyiv,18-02-2020 11:47:02,15-10-2018 19:12:41,34
Lviv,23-01-2020 09:49:57,03-02-2020 21:37:19,36
LA,24-03-2021 01:34:36,12-09-2019 14:05:11,92
Warsaw,05-06-2018 03:25:03,29-05-2020 22:25:21,59
New-York,08-05-2020 02:08:24,17-01-2020 22:17:44,73
New-York,10-02-2018 20:49:51,13-10-2020 14:33:30,13
Warsaw,18-05-2018 23:38:45,11-04-2020 21:34:21,73
Wasinghton,13-10-2018 04:14:04,20-10-2020 18:26:26,17
Kharkiv,11-11-2019 05:30:44,29-08-2018 01:44:27,63
London,23-03-2021 15:23:02,25-07-2019 00:21:51,88
Kharkiv,24-11-2020 04:13:25,12-03-2020 00:31:37,39
Paris,19-09-2020 00:31:53,14-07-2018 01:12:50,78
Kyiv,11-12-2020 13:57:28,26-06-2020 08:21:14,35
London,11-01-2019 02:43:33,10-05-2020 08:54:49,64
Kharkiv,05-02-2021 09:28:20,15-03-2018 02:32:07,34
Paris,08-07-2019 09:55:26,05-04-2020 02:18:45,61
New-York,05-03-2019 07:51:19,31-07-2020 10:27:30,15
Lviv,23-04-2018 08:18:52,16-06-2019 19:34:32,27
Warsaw,16-09-2018 00:31:45,13-12-2020 03:38:52,14
Gdansk,29-06-2018 00:04:14,03-11-2019 01:04:14,76
Gdansk,17-10-2018 14:01:19,17-04-2019 19:22:15,75
Kharkiv,05-03-2021 15:05:24,15-12-2018 18:08:56,57
LA,21-02-2019 18:37:43,12-02-2020 04:11:33,8
Wasinghton,14-03-2018 05:00:30,11-01-2021 06:01:57,23
Warsaw,12-03-2018 20:42:59,24-03-2020 16:07:30,11
Gdansk,02-02-2018 21:19:28,01-10-2020 10:36:15,47
LA,11-02-2019 20:38:21,22-05-2018 18:01:04,41
Gdansk,29-03-2018 23:16:42,25-11-2018 00:44:42,68
Paris,09-02-2020 23:59:08,22-12-2019 08:13:03,41
LA,03-12-2018 22:28:05,19-11-2018 11:41:08,91
Paris,06-10-2018 04:12:03,31-10-2019 17:14:21,43
Lviv,18-06-2018 09:19:52,06-04-2020 07:57:22,99
Paris,25-04-2019 05:18:04,03-09-2019 06:05:31,72
Lviv,02-12-2018 00:50:50,31-07-2020 01:59:44,92
Lviv,08-08-2018 18:29:52,10-06-2018 11:03:11,23
Wasinghton,13-04-2021 16:59:39,10-05-2020 18:33:33,24
Wasinghton,02-01-2021 23:20:31,01-12-2018 07:02:09,8
New-York,29-11-2020 04:04:08,19-08-2019 00:59:16,3
Kharkiv,08-02-2020 08:13:46,09-12-2019 05:05:05,7
Lviv,23-08-2018 19:06:53,03-03-2018 05:19:51,68
New-York,14-04-2019 01:21:27,07-01-2019 14:27:06,75
LA,07-09-2019 13:32:22,19-04-2021 19:33:56,10
Warsaw,26-07-2020 02:00:50,25-03-2018 03:32:52,72
London,09-05-2019 18:26:28,23-04-2018 02:32:50,64
Kharkiv,01-06-2020 07:18:00,23-05-2020 15:02:01,46
Warsaw,20-08-2018 20:57:19,03-10-2020 20:36:18,5
London,19-04-2020 00:34:41,28-11-2018 04:53:37,20
London,01-12-2018 02:20:07,20-01-2020 08:40:09,17
Gdansk,11-03-2019 02:09:38,19-08-2018 04:04:37,90
Kyiv,29-04-2020 20:07:44,07-09-2019 21:43:44,48
Kyiv,20-05-2020 00:09:16,12-03-2020 12:44:44,31
Kyiv,29-04-2020 11:33:53,10-07-2018 23:26:26,80
Kharkiv,08-08-2019 09:26:46,09-06-2019 06:50:18,38
Paris,16-02-2021 23:57:42,31-03-2021 04:22:53,29
LA,25-07-2019 01:28:33,05-07-2019 12:04:50,37
